time,x,y,direction,E5:53:39:5F:31:1A,F8:9D:4B:5D:44:F4,FD:AF:34:29:05:FE,C6:62:EC:2D:90:AB,D6:77:D9:C0:A6:54,FA:C4:4A:07:18:9F,C4:35:CE:FD:FB:DF,CC:7F:D5:E0:41:92,D7:B8:72:01:49:AC,C5:EB:92:59:4D:1A,C2:80:A9:28:D0:79,FC:92:D5:14:99:90
2024-07-12 11:24:49,42,2,E,,,,-62,-80,,,-62,,-71,-60,-45
2024-07-12 11:24:51,42,2,E,-68,-66,-62,-62,-73,,-53,,-59,,,-59
2024-07-12 11:24:52,42,2,E,,-70,-62,,,-65,-59,-64,-59,,,-45
2024-07-12 11:24:54,42,2,E,,,,-71,,-65,-58,-79,-75,-82,-61,-61
2024-07-12 11:24:55,42,2,E,,,-60,,,,,,-59,,-59,-46
2024-07-12 11:24:57,42,2,E,-79,,-61,,-66,,,-62,,-78,-58,-56
2024-07-12 11:24:58,42,2,E,-75,-68,-61,-64,-81,-70,-57,-59,-58,-73,-59,-43
2024-07-12 11:29:55,34,2,S,,,-67,,,-78,-60,,,,-74,-51
2024-07-12 11:29:56,34,2,S,,,-63,-74,-69,-80,,,-61,-77,,-50
2024-07-12 11:29:57,34,2,S,-61,-76,-64,-66,-68,,-54,-73,-56,-57,-70,-52
2024-07-12 11:29:59,34,2,S,-61,,,-65,-79,,-60,,-55,-70,-72,-52
2024-07-12 11:30:00,34,2,S,-72,-75,,,-66,-71,,-87,-54,-72,-69,-51
2024-07-12 11:30:01,34,2,S,,,-58,-73,-57,,-59,,-54,-82,-68,-51
2024-07-12 11:30:03,34,2,S,,-69,,-74,-83,,,,-58,-58,-73,-54
2024-07-12 11:30:04,34,2,S,-62,,-59,,,,,,-61,-58,,-51
2024-07-12 11:30:06,34,2,S,-62,-74,,-80,,-80,,,,,,-50
2024-07-12 11:30:07,34,2,S,-69,,-62,,,,-73,,,-69,-80,-50
2024-07-12 11:30:09,34,2,S,-62,-79,,-64,-69,,,,,,,-51
2024-07-12 11:30:10,34,2,S,-72,-72,-57,,-72,-77,,-79,-59,,-68,-49
2024-07-12 11:30:12,34,2,S,,-75,-69,,-79,,-59,,-58,-58,-69,
2024-07-12 11:30:13,34,2,S,,,-58,,,,,-71,-56,-72,-73,
2024-07-12 11:30:15,34,2,S,,-84,-62,-64,-77,-80,,,,-62,-74,-53
2024-07-12 11:30:16,34,2,S,,,-63,-65,,-81,-72,,,-69,-73,-51
2024-07-12 11:30:18,34,2,S,-62,,-63,-63,-82,-72,,,-71,,-69,-51
2024-07-12 11:30:19,34,2,S,,-70,-58,,-70,,,,-70,-72,-68,
2024-07-12 11:30:21,34,2,S,,,,,-58,-80,-80,,-57,,,-51
2024-07-12 11:30:25,34,2,S,-77,-60,-59,-76,,-71,-55,,-66,,-70,-52
2024-07-12 11:30:27,34,2,S,-61,,-64,,,,,,,-70,,-52
2024-07-12 11:30:28,34,2,S,-74,-59,-64,,-66,,-58,-79,-59,,,-54
2024-07-12 11:30:30,34,2,S,,,,,-58,-76,,,-58,-68,-70,-51
2024-07-12 11:30:31,34,2,S,,,-67,,-68,,-53,,-61,-73,-70,-51
2024-07-12 11:30:32,34,2,S,,-59,-58,-70,-59,-80,-54,,-53,-58,,-51
2024-07-12 11:30:34,34,2,S,-62,-59,-69,,,-73,,,-59,-72,,-52
2024-07-12 11:30:35,34,2,S,,-59,,,-69,,-54,,,-70,-71,-51
2024-07-12 11:30:37,34,2,S,,-60,,-66,-69,,,,-57,-68,-70,-50
2024-07-12 11:30:38,34,2,S,,-72,-66,,,,,,-61,-69,-66,-57
2024-07-12 11:30:40,34,2,S,,,,,-80,,-73,,,-73,,
2024-07-12 11:30:41,34,2,S,,-78,-63,,-79,-72,-54,-74,-61,-70,-72,-50
2024-07-12 11:30:43,34,2,S,-73,-58,,,,,-55,-72,-54,,,-53
2024-07-12 11:30:44,34,2,S,,-59,-68,-64,-69,-73,-59,,-58,-57,-67,-52
2024-07-12 11:30:46,34,2,S,,-68,,,-82,,,,,,-69,-52
2024-07-12 11:30:47,34,2,S,-75,-71,-58,-64,,,-61,-76,-59,-71,-66,-52
2024-07-12 11:30:49,34,2,S,,,,-66,,,-53,,,-71,-72,-57
2024-07-12 11:30:50,34,2,S,,-59,-58,-78,-74,,-53,,-61,-64,-71,-51
2024-07-12 11:30:51,34,2,S,,,,-68,,-77,,-76,,-58,-68,-63
2024-07-12 11:30:53,34,2,S,,,,-64,,-70,,-73,-60,,,-52
2024-07-12 11:30:54,34,2,S,,,,,-70,-69,,,-53,-72,-69,-53
2024-07-12 11:30:55,34,2,S,,,,-65,-65,-77,-75,,-53,-79,-65,-50
2024-07-12 11:30:57,34,2,S,-69,-75,-63,,,,-54,,,,-67,-71
2024-07-12 11:30:58,34,2,S,,,-59,,-69,-67,-60,-73,-61,-70,-68,-52
2024-07-12 11:31:00,34,2,S,,-58,-64,,,-82,-75,,,-73,-71,-53
2024-07-12 11:31:01,34,2,S,,-70,-69,-70,-68,,-61,,-60,-70,,-53
2024-07-12 11:31:03,34,2,S,-69,,,,-69,-82,-61,,-59,-67,,-53
2024-07-12 11:31:04,34,2,S,-62,-70,-62,,-74,-71,-60,-82,,-69,-65,-55
2024-07-12 11:31:06,34,2,S,,-58,-58,-67,,,,,,,-78,-52
2024-07-12 11:31:07,34,2,S,,,-65,,,,-59,,-60,-72,,-52
2024-07-12 11:31:09,34,2,S,-62,,,,,-71,-61,,-55,-58,,-66
2024-07-12 11:31:10,34,2,S,,-70,-73,-67,-69,,-54,-74,,-58,-75,-50
2024-07-12 11:31:12,34,2,S,-81,,-66,-69,,-76,-59,,,-69,-81,-54
2024-07-12 11:31:13,34,2,S,,-80,-69,-65,-67,-70,,,-54,-57,-66,-50
2024-07-12 11:31:14,34,2,S,-62,-73,-58,-67,-58,,,-79,-59,-72,,-51
2024-07-12 11:31:16,34,2,S,,-58,-57,,,,-54,,,-69,-69,-52
2024-07-12 11:31:17,34,2,S,,,-70,-66,-68,-75,,,-59,-58,-69,-53
2024-07-12 11:31:19,34,2,S,,-71,-66,-70,,,-59,,-59,-69,,-54
2024-07-12 11:31:20,34,2,S,-72,-70,-69,-66,,-78,-75,,-59,-73,-73,-52
2024-07-12 11:31:22,34,2,S,,,-67,,-79,-78,-59,-77,-59,,,
2024-07-12 11:31:23,34,2,S,,-70,,-67,-69,-78,-74,-75,-59,-72,-76,-51
2024-07-12 11:32:18,34,2,W,-69,,,,-68,,,,-78,-64,,
2024-07-12 11:32:19,34,2,W,,-73,,-58,,,-60,,-60,,,-47
2024-07-12 11:32:21,34,2,W,,,-67,,-83,-68,-60,-63,-61,-78,-76,-48
2024-07-12 11:32:22,34,2,W,,-80,,-61,,,,-63,-62,-63,-58,-58
2024-07-12 11:32:24,34,2,W,-74,,,,-72,-71,-78,-69,-74,-71,-54,-47
2024-07-12 11:32:25,34,2,W,,-72,,-61,-70,,-68,-63,-67,-73,-58,-58
2024-07-12 11:32:27,34,2,W,-77,-79,-53,-59,,-72,,,-83,-77,-56,-50
2024-07-12 11:32:28,34,2,W,-74,-72,-77,,-75,,,-66,-59,,,-58
2024-07-12 11:32:30,34,2,W,,,,,-70,,,-65,-68,,-78,-47
2024-07-12 11:32:31,34,2,W,,,,-63,-68,,-78,,,-71,-65,-64
2024-07-12 11:32:32,34,2,W,-76,-65,-81,,-67,,,-71,-75,-68,-62,-47
2024-07-12 11:32:34,34,2,W,-78,-72,,-59,,,,-71,-73,,-74,-50
2024-07-12 11:32:35,34,2,W,,,-73,-64,,,,-62,-59,-73,-59,
2024-07-12 11:32:37,34,2,W,,-71,,,-68,,,,-77,-74,-79,-58
2024-07-12 11:32:38,34,2,W,,,-60,-58,,,,,-60,,-59,
2024-07-12 11:32:40,34,2,W,-84,-80,,,,,-66,-67,-59,-76,,-51
2024-07-12 11:32:41,34,2,W,,-78,-80,-58,-71,,-79,-62,-59,-69,-59,-51
2024-07-12 11:32:43,34,2,W,-68,-67,,-58,-67,,-61,-73,-73,,-71,-59
2024-07-12 11:32:44,34,2,W,-74,,,-64,,,-69,-61,-58,,-59,-48
2024-07-12 11:32:46,34,2,W,-68,-66,,,-71,-84,-60,,,,,
2024-07-12 11:32:47,34,2,W,,,-82,-59,-73,-85,-75,-68,-66,,,-61
2024-07-12 11:32:49,34,2,W,,,-74,-60,-69,-67,-71,-67,-61,,-71,-48
2024-07-12 11:32:50,34,2,W,,,-61,,,,-77,,-65,-74,-61,-47
2024-07-12 11:32:52,34,2,W,-79,,,-59,,,-59,-76,,-71,-75,-57
2024-07-12 11:32:53,34,2,W,-73,,,,-70,-67,,,-56,-67,-70,-48
2024-07-12 11:32:55,34,2,W,-85,-68,-74,,-69,-81,-59,-62,-69,,-75,-47
2024-07-12 11:32:56,34,2,W,,-79,,-61,,-67,-68,-62,,,-69,-57
2024-07-12 11:32:58,34,2,W,-87,-64,-56,-59,-72,,-70,-69,,,-58,-51
2024-07-12 11:32:59,34,2,W,,,-57,,-71,-83,-71,-67,-56,,-69,-52
2024-07-12 11:33:01,34,2,W,,-65,,-60,,-72,-60,,,,-65,-57
2024-07-12 11:33:02,34,2,W,-72,-79,,-60,-70,,,-67,-57,-73,-56,-51
2024-07-12 11:33:04,34,2,W,,,-72,,-73,,-59,,-68,,-55,-52
2024-07-12 11:33:05,34,2,W,-68,,,,,-67,-77,,-58,-64,-68,-49
2024-07-12 11:33:07,34,2,W,,-76,,-58,-72,-65,-71,,-58,-69,-68,-57
2024-07-12 11:33:08,34,2,W,,,-56,,-68,-67,-59,,-56,-71,-58,-48
2024-07-12 11:33:10,34,2,W,,-65,,,-71,-74,,-71,-69,-69,,-51
2024-07-12 11:33:11,34,2,W,-72,,-61,,,-65,-72,,-59,-68,-69,-51
2024-07-12 11:33:13,34,2,W,,,,-60,-70,-76,,-71,-71,-70,-68,-58
2024-07-12 11:33:14,34,2,W,-68,-66,,,,,-70,-67,-61,,-79,-48
2024-07-12 11:33:16,34,2,W,,,,,-69,-77,-68,-69,-60,-75,,-48
2024-07-12 11:33:17,34,2,W,,,,-65,-68,,-88,-62,-70,,-60,-55
2024-07-12 11:33:19,34,2,W,,,-57,-58,,,,-67,-60,-72,-74,-58
2024-07-12 11:33:20,34,2,W,-67,,-57,-69,-69,-66,,-68,-61,-68,-58,
2024-07-12 11:33:22,34,2,W,,,,-61,-71,,,,,-69,,-51
2024-07-12 11:33:24,34,2,W,,,-62,,,-67,-67,-71,-63,-72,-80,-57
2024-07-12 11:33:25,34,2,W,,,-57,-62,-68,,-59,-68,-60,-66,-69,-51
2024-07-12 11:33:27,34,2,W,-82,,,,-70,,-66,,,-69,-80,-57
2024-07-12 11:33:28,34,2,W,,,-61,-64,-70,,,,-67,-78,-58,-58
2024-07-12 11:33:30,34,2,W,,,,-60,-72,,-67,,-74,,-76,-51
2024-07-12 11:33:31,34,2,W,,,-65,,,-71,-79,-74,-63,-82,-70,-51
2024-07-12 11:33:33,34,2,W,-68,-86,-58,,,,-80,-65,-59,-65,,-62
2024-07-12 11:33:34,34,2,W,-69,-74,,-65,-64,-71,,,-64,,-58,-67
2024-07-12 11:33:36,34,2,W,,,-60,-61,,,,,-59,-64,-74,-56
2024-07-12 11:33:37,34,2,W,,,-76,-68,-68,,-59,,-61,-73,-75,-55
2024-07-12 11:33:39,34,2,W,-67,-77,-57,-60,-77,-67,,,-59,-65,-55,-51
2024-07-12 11:33:40,34,2,W,,,,-68,-70,-65,-60,-62,-61,-71,,-51
2024-07-12 11:33:42,34,2,W,-77,,,,-69,-65,,-61,,-64,-58,-57
2024-07-12 11:33:43,34,2,W,-69,-65,,-61,-69,,,-67,-56,-75,,-58
2024-07-12 11:33:45,34,2,W,-79,-75,-61,-72,-71,-76,-86,-69,-76,-64,-56,-48
2024-07-12 11:33:46,34,2,W,,,-58,-67,-70,-64,,,-61,-76,,-48
2024-07-12 11:35:21,34,2,N,-67,-66,,,-71,-68,,,-65,,-63,
2024-07-12 11:35:23,34,2,N,,-74,-56,-75,,-69,,,-60,-71,,-50
2024-07-12 11:35:24,34,2,N,,,,-68,-64,-74,-81,-71,-59,-86,-86,-85
2024-07-12 11:35:25,34,2,N,,,-71,,,-87,,-83,-77,-75,,-70
2024-07-12 11:35:27,34,2,N,,,-74,,,,-82,-66,-69,-77,,-50
2024-07-12 11:35:28,34,2,N,,-68,-62,,,,,-62,-60,-76,-71,
2024-07-12 11:35:30,34,2,N,,,-71,-89,,,-83,-71,-76,,-90,-70
2024-07-12 11:35:31,34,2,N,-83,,-81,-71,-79,,,,-76,-75,-71,-71
2024-07-12 11:35:33,34,2,N,-67,-68,-60,,-68,,-67,,,,-71,
2024-07-12 11:35:34,34,2,N,,,-63,-57,-64,,,,-60,-61,,
2024-07-12 11:35:36,34,2,N,,-67,-60,-68,-70,,-68,-67,-62,-71,,-58
2024-07-12 11:35:37,34,2,N,-72,-67,-61,-56,,-68,,-64,-59,,-70,-64
2024-07-12 11:35:39,34,2,N,-71,-70,,-57,,-68,-72,-69,,-69,,-49
2024-07-12 11:35:40,34,2,N,,-67,,-70,,-75,,-66,-60,-70,-57,-57
2024-07-12 11:35:42,34,2,N,-83,-67,-71,-57,-71,,-79,-79,-64,-61,-62,-70
2024-07-12 11:35:43,34,2,N,,,,-57,-64,,-69,,-59,-59,,-56
2024-07-12 11:35:45,34,2,N,,-79,,-88,,-79,,-78,-80,-61,-77,
2024-07-12 11:35:46,34,2,N,,-79,-74,,,,,-83,-70,-74,-86,-62
2024-07-12 11:35:48,34,2,N,,-79,-71,,,,,-83,-74,-74,-76,
2024-07-12 11:35:49,34,2,N,-83,,-79,-82,-79,-87,-84,-74,-75,-74,,-70
2024-07-12 11:35:50,34,2,N,,,-75,,,,,-77,-71,-75,-72,-71
2024-07-12 11:35:52,34,2,N,-82,-79,-71,-84,-84,-96,-81,,,-87,-77,-72
2024-07-12 11:35:53,34,2,N,-70,,,-57,-79,,-73,,-66,,-77,-56
2024-07-12 11:35:54,34,2,N,-67,-71,-59,-70,,-80,-67,,-62,,-71,
2024-07-12 11:35:56,34,2,N,,-81,,,-81,-100,-79,-78,-75,-70,-88,
2024-07-12 11:35:57,34,2,N,-83,,-71,,-79,,-82,-74,-76,-75,-87,-72
2024-07-12 11:35:59,34,2,N,,,,-57,,,,,-60,,-73,-75
2024-07-12 11:36:00,34,2,N,-94,-81,-79,-72,,-93,-83,,,-74,-77,-65
2024-07-12 11:36:02,34,2,N,-83,-79,-72,,,,-84,,,-74,-76,
2024-07-12 11:36:03,34,2,N,,-68,-57,-83,-79,-90,-79,,,-75,-79,-69
2024-07-12 11:36:05,34,2,N,,,-56,-57,,,-64,,-67,-62,-74,-50
2024-07-12 11:36:06,34,2,N,,-76,,-76,-70,,,,-76,-75,-85,-65
2024-07-12 11:36:08,34,2,N,,-79,-79,,,,,,-79,-73,-78,
2024-07-12 11:36:09,34,2,N,-91,-83,-79,-90,,-93,-82,-73,-74,-66,,-85
2024-07-12 11:36:10,34,2,N,-83,,-75,-71,-86,-86,,,-74,-89,,-66
2024-07-12 11:36:12,34,2,N,,-82,-72,-71,,,-83,,-80,-88,-78,-80
2024-07-12 11:36:13,34,2,N,-71,,-79,,-83,-81,-79,,-74,-75,,
2024-07-12 11:36:15,34,2,N,,-67,-63,-75,-64,,,-62,-61,-60,-62,-55
2024-07-12 11:36:16,34,2,N,,,-74,,-79,,-82,,-74,-76,,-80
2024-07-12 11:36:18,34,2,N,,,,,,,-81,,,-75,,-65
2024-07-12 11:36:19,34,2,N,,,,,,-87,-83,,-74,-87,-77,-66
2024-07-12 11:36:21,34,2,N,-82,,-71,-72,-82,-81,,-81,-77,-89,-78,
2024-07-12 11:36:22,34,2,N,-83,,-73,-89,-87,,,-74,-77,-77,,-78
2024-07-12 11:36:24,34,2,N,-71,-70,-59,-72,-67,,-67,-59,-60,-61,-74,-55
2024-07-12 11:36:25,34,2,N,-69,,,-58,-71,,,,-61,-61,-72,
2024-07-12 11:36:27,34,2,N,-82,-82,,,,,-79,,-80,-74,-78,-80
2024-07-12 11:36:28,34,2,N,-83,,,,-86,-88,-82,-74,-75,-76,,-66
2024-07-12 11:36:29,34,2,N,-79,,-59,,-80,-75,-70,,-62,,-63,
2024-07-12 11:36:31,34,2,N,,-67,,,,,-82,,-81,-75,-73,
2024-07-12 11:36:32,34,2,N,,,-74,,,,-81,,-74,-77,-87,-66
2024-07-12 11:36:34,34,2,N,-70,,-73,,-66,,-64,-58,-75,-76,-75,-56
2024-07-12 11:36:35,34,2,N,-81,,-59,-77,-73,,,-63,-60,,-81,-73
2024-07-12 11:36:37,34,2,N,,-81,,,,,-80,,-74,-76,-85,
2024-07-12 11:36:38,34,2,N,,-87,-74,-88,-81,,,,-75,-76,-84,
2024-07-12 11:36:39,34,2,N,-83,,,,,,-85,-79,-79,,-86,
2024-07-12 11:36:41,34,2,N,,,,-83,,,,-78,-74,,-80,
2024-07-12 11:36:42,34,2,N,,-80,-74,-71,,-87,-82,-83,-78,,-86,-71
2024-07-12 11:36:44,34,2,N,,-74,-59,,-71,,,-59,,-60,-70,-57
2024-07-12 11:36:45,34,2,N,-75,-72,-56,,-70,-80,,,-62,-82,-64,-64
2024-07-12 11:36:47,34,2,N,,-84,,,-83,,-65,,-81,-75,-79,-66
2024-07-12 11:37:27,34,2,E,,,-57,-63,,-63,,,,-71,,-50
2024-07-12 11:37:28,34,2,E,-69,-68,,-66,-76,-62,-60,-68,,-57,-75,-49
2024-07-12 11:37:30,34,2,E,,-78,,-79,-77,,,,-90,-87,-74,-66
2024-07-12 11:37:31,34,2,E,-79,-79,-80,-78,-77,-86,,,,-58,-73,-66
2024-07-12 11:37:33,34,2,E,-79,-67,-64,,-72,,,,-76,-87,-74,-69
2024-07-12 11:37:34,34,2,E,,,,,-77,-84,-86,-85,,-72,-73,-66
2024-07-12 11:37:36,34,2,E,,-67,-64,-68,-62,,-61,-67,-61,,-59,-50
2024-07-12 11:37:38,34,2,E,,,,,,-70,,,-65,-58,,-50
2024-07-12 11:37:40,34,2,E,-66,-66,,-67,,-63,-74,-72,-61,,-71,-50
2024-07-12 11:37:41,34,2,E,-67,-67,,-63,-63,,-60,,,-57,-75,-50
2024-07-12 11:37:43,34,2,E,-62,,-57,-63,,,-72,-71,-69,-71,-60,-50
2024-07-12 11:37:44,34,2,E,-80,-63,,-66,-77,,-60,,,-72,-74,-70
2024-07-12 11:37:46,34,2,E,,-68,,-64,-73,,-73,-75,,-59,-59,-51
2024-07-12 11:37:47,34,2,E,,,-69,,-62,,-61,,,,-59,-50
2024-07-12 11:37:48,34,2,E,-67,,-63,,,,-74,,-68,-77,-71,-52
2024-07-12 11:37:50,34,2,E,,,-71,,-85,-77,,-88,,-87,-75,-66
2024-07-12 11:37:51,34,2,E,-63,-68,-56,-69,-63,,-60,-67,-77,-58,-59,-50
2024-07-12 11:37:53,34,2,E,,-81,,,-84,-84,,-79,-79,-72,-75,-66
2024-07-12 11:37:54,34,2,E,,,-78,-82,,-85,-84,,-85,-89,,-66
2024-07-12 11:37:56,34,2,E,-61,-67,-79,,-79,,-72,,,-57,-58,-50
2024-07-12 11:37:57,34,2,E,,-65,,,,,,,-75,,-60,-52
2024-07-12 11:37:59,34,2,E,,-79,,-79,-89,,,-78,,-89,-86,-66
2024-07-12 11:38:00,34,2,E,,-79,,-63,-76,-77,-59,,-89,-72,-75,-66
2024-07-12 11:38:02,34,2,E,-80,,,,-83,,-75,-77,-86,-72,-75,-66
2024-07-12 11:38:03,34,2,E,,-82,,-81,,,,,,-89,-86,
2024-07-12 11:38:05,34,2,E,,-79,-79,-81,-83,,,-80,-77,-72,-75,-53
2024-07-12 11:38:06,34,2,E,-64,,,-72,-79,-62,-71,-68,-64,-82,-58,-52
2024-07-12 11:38:08,34,2,E,,-80,-67,-65,-71,-62,,,-77,-58,-73,-66
2024-07-12 11:38:09,34,2,E,,-81,-78,-68,,-77,,,-84,-91,-73,-66
2024-07-12 11:38:10,34,2,E,-80,,,-79,,-79,,-89,,-75,-86,-66
2024-07-12 11:38:12,34,2,E,,-82,-77,-81,,,-75,,-85,-72,,-69
2024-07-12 11:38:13,34,2,E,-81,-78,,-79,,,,-88,,-89,-74,-65
2024-07-12 11:38:15,34,2,E,-80,-80,,,-83,,-75,,,-72,-83,-65
2024-07-12 11:38:16,34,2,E,,,,-79,-90,,,,-80,-89,-59,-50
2024-07-12 11:38:18,34,2,E,,-68,-64,,-84,-61,-59,,-80,-58,-71,-50
2024-07-12 11:38:19,34,2,E,,-81,-79,,-77,-85,-83,-92,-84,-87,-83,-69
2024-07-12 11:38:21,34,2,E,-81,-82,-79,-67,-85,,-83,-88,-88,-78,,-66
2024-07-12 11:38:22,34,2,E,-68,,-64,,-62,,,,-75,,-73,-50
2024-07-12 11:38:24,34,2,E,-69,,,-81,,,,,,-58,-58,-52
2024-07-12 11:38:25,34,2,E,-80,,-79,-78,-77,,,,,,-74,-69
2024-07-12 11:38:27,34,2,E,,,-67,-68,-72,,,-67,,-59,-58,
2024-07-12 11:38:28,34,2,E,-68,,,,-73,,-71,-76,-71,-73,-60,-50
2024-07-12 11:38:29,34,2,E,-79,,-71,-78,,,-82,-87,-80,-72,-75,-66
2024-07-12 11:38:31,34,2,E,,,,,-84,,,-90,-85,-87,-71,-66
2024-07-12 11:38:32,34,2,E,-81,-78,,-78,-77,,,,-87,,-86,-66
2024-07-12 11:38:34,34,2,E,,,-67,,-83,-77,-74,-79,,-88,-74,
2024-07-12 11:38:35,34,2,E,-80,-81,-79,-81,,-83,-85,-88,-81,-88,-75,-69
2024-07-12 11:38:37,34,2,E,,-69,,-67,,-62,-60,-68,-60,-78,-69,-51
2024-07-12 11:38:38,34,2,E,,-67,-67,,-62,,-72,,,,-61,-50
2024-07-12 11:38:40,34,2,E,,-81,,,-84,,,-96,-85,-89,-75,-51
2024-07-12 11:38:41,34,2,E,-80,,-79,-79,-62,-84,,-86,-78,,-86,-66
2024-07-12 11:38:43,34,2,E,,,-78,-81,-83,-62,,-79,-77,-87,-59,
2024-07-12 11:38:44,34,2,E,-79,-78,,,-84,,,-84,-86,-72,,-68
2024-07-12 11:38:46,34,2,E,-81,,-78,-81,,,-74,-81,-77,-72,-83,-68
2024-07-12 11:38:47,34,2,E,-63,,,-79,,-72,-71,-85,-87,-77,-60,
2024-07-12 11:38:49,34,2,E,-81,,-56,-80,-85,,-71,-71,,-76,-75,-66
2024-07-12 11:38:50,34,2,E,,-78,-71,,-77,,-84,,-85,-72,,-67
2024-07-12 11:38:52,34,2,E,-67,-65,,,-84,,-85,,-83,-73,-75,-52
2024-07-12 11:38:53,34,2,E,-73,-64,-67,,-68,-79,,-75,-72,-77,-65,
2024-07-12 11:38:55,34,2,E,,,,,-82,-79,-84,,-76,-86,-87,-68
2024-07-12 11:40:20,26,10,S,-45,-77,-53,-63,,-60,,-62,,-67,-61,-54
2024-07-12 11:40:21,26,10,S,-53,-74,-54,,-58,-60,-60,-61,-58,,-62,
2024-07-12 11:40:23,26,10,S,-70,,-67,,-74,-75,,-76,,-92,-74,-70
2024-07-12 11:40:24,26,10,S,,,-54,,-56,-60,-61,-77,-61,-80,-58,-52
2024-07-12 11:40:26,26,10,S,-54,,,,-56,,,-77,,-82,-67,-54
2024-07-12 11:40:27,26,10,S,-68,,-78,-83,-71,-75,,,-66,,-78,-67
2024-07-12 11:40:29,26,10,S,-68,-86,-68,-61,-74,-75,-77,-76,,-87,-77,-68
2024-07-12 11:40:30,26,10,S,-54,-76,,-68,-60,-61,,-57,,-76,-63,-55
2024-07-12 11:40:32,26,10,S,-61,-86,-68,-79,,,,,,-82,-82,-68
2024-07-12 11:40:33,26,10,S,-68,,-68,,-71,,-75,,-73,,-78,-68
2024-07-12 11:40:35,26,10,S,-69,,-68,,,,-76,-76,-72,-91,-77,-70
2024-07-12 11:40:36,26,10,S,-68,-73,-77,-76,-71,-76,-84,,-72,,-74,-68
2024-07-12 11:40:38,26,10,S,-70,,,-83,-72,-76,-76,-76,-78,,-74,-68
2024-07-12 11:40:39,26,10,S,-68,-86,-69,,,,-75,,-74,,-74,-67
2024-07-12 11:40:41,26,10,S,-53,,-55,-59,-70,-60,,,-56,-65,-61,-52
2024-07-12 11:40:42,26,10,S,-65,,-62,-72,,-60,,-55,-55,,-74,-54
2024-07-12 11:40:44,26,10,S,,-89,-70,-79,-70,,,,-56,-88,-75,-69
2024-07-12 11:40:45,26,10,S,-61,,-78,-75,,-76,,,-76,,-75,
2024-07-12 11:40:47,26,10,S,-70,,-69,,-71,,,-76,-75,-90,,-69
2024-07-12 11:40:48,26,10,S,-68,,,,-75,,-76,,-75,-82,-76,-72
2024-07-12 11:40:50,26,10,S,,-75,-53,,,,,,,-80,,
2024-07-12 11:40:51,26,10,S,,-78,-61,,-60,,-76,-56,-59,-72,-61,-51
2024-07-12 11:40:53,26,10,S,-69,-87,-69,-81,,,-76,-70,-75,-89,-75,-63
2024-07-12 11:40:54,26,10,S,-61,-75,,,-71,,-81,-70,-75,-80,-76,-69
2024-07-12 11:40:56,26,10,S,-72,,-70,,,-75,,,-71,-80,-76,-70
2024-07-12 11:40:57,26,10,S,-70,-75,-70,-75,-71,-76,-78,-70,-66,-80,,-70
2024-07-12 11:40:59,26,10,S,-70,,,-78,,,,-76,-72,,,-69
2024-07-12 11:41:00,26,10,S,-54,-88,,-71,-71,,-75,-68,,,-58,-52
2024-07-12 11:41:02,26,10,S,-54,-75,-61,,-71,,,,-75,-81,-73,-68
2024-07-12 11:41:03,26,10,S,,,,-75,-75,-77,-81,-75,-65,-80,-75,-68
2024-07-12 11:41:05,26,10,S,,-85,-69,,-75,-76,,-71,-75,-89,,-68
2024-07-12 11:41:06,26,10,S,-61,,,,-76,-76,,,,-80,-74,-65
2024-07-12 11:41:08,26,10,S,-70,,,-77,-76,-76,-75,-70,,-90,-58,-67
2024-07-12 11:41:09,26,10,S,,-74,,-82,,-76,,-71,-73,-91,-71,
2024-07-12 11:41:11,26,10,S,,-59,-62,,-55,,-59,-56,-56,,,-65
2024-07-12 11:41:12,26,10,S,,,-53,-76,,-62,-76,-61,-75,-63,,-52
2024-07-12 11:41:13,26,10,S,-61,,,-77,-74,-77,,,,-90,-90,-68
2024-07-12 11:41:15,26,10,S,-70,-74,,,-75,-76,-73,,,,-74,-69
2024-07-12 11:41:16,26,10,S,,,-53,-60,-60,-60,-67,-60,-60,-68,,-53
2024-07-12 11:41:18,26,10,S,,-89,,,-75,,-75,-70,,-89,-90,-69
2024-07-12 11:41:19,26,10,S,,-75,-78,-81,-70,-76,-81,-71,-59,-78,-72,-69
2024-07-12 11:41:21,26,10,S,-45,-71,-62,-67,-55,,,-56,-59,-65,-62,-53
2024-07-12 11:41:22,26,10,S,-53,-70,-53,-60,-60,,,-60,-60,-69,-63,
2024-07-12 11:41:23,26,10,S,-68,,-69,-79,-75,-78,,,-66,-86,,-68
2024-07-12 11:41:25,26,10,S,-62,-75,-78,,,,,,-71,,,-69
2024-07-12 11:41:26,26,10,S,-53,,,-75,-71,-75,-82,,-75,-79,-74,-69
2024-07-12 11:41:28,26,10,S,-54,-60,,,,,-65,,-60,-65,-61,-53
2024-07-12 11:41:29,26,10,S,,,-68,,-75,,,-76,-73,-84,-77,-70
2024-07-12 11:41:30,26,10,S,-69,-88,,-82,,-75,-74,,-66,,-79,-68
2024-07-12 11:41:32,26,10,S,-46,-60,-61,-66,,-61,,-57,,-76,-57,-52
2024-07-12 11:41:33,26,10,S,-61,-86,,,,,-75,-61,-77,-81,-78,-71
2024-07-12 11:41:35,26,10,S,-61,,,,-74,-73,-75,-78,,-84,-70,-68
2024-07-12 11:41:38,26,10,S,,,,,,,,,,,,
